Brewery_id,Beer,Beer_ID,Percent_ABV,IBU,Style,Ounces,Brewery,City,State,MedianIBU,MedianABV
435,Angry Orchard Crisp Apple,1292,5,NA,Cider,12,Angry Orchard Cider Company,Cincinnati, OH,40,5.8
436,No Limits Hefeweizen,1285,5,17,Hefeweizen,16,Two Roads Brewing Company,Stratford, CT,36,6
436,Honeyspot Road White IPA,1189,6,48,American White IPA,12,Two Roads Brewing Company,Stratford, CT,36,6
436,Road 2 Ruin Double IPA,1171,7.2,93,American Double / Imperial IPA,12,Two Roads Brewing Company,Stratford, CT,36,6
436,Workers Comp Saison,1170,4.8,28,Saison / Farmhouse Ale,12,Two Roads Brewing Company,Stratford, CT,36,6
436,Ol' Factory Pils,1169,5,34,German Pilsener,12,Two Roads Brewing Company,Stratford, CT,36,6
437,Na Zdraví Pilsner,1283,4.8,32,Czech Pilsener,16,Southern Oregon Brewing Company,Medford, OR,40,5.6
437,Nice Rack IPA,1282,5.5,65,American IPA,16,Southern Oregon Brewing Company,Medford, OR,40,5.6
438,East India Pale Ale,1279,6.8,47,English India Pale Ale (IPA),16,Brooklyn Brewery,Brooklyn, NY,40,5.5
438,Brooklyn Summer Ale,756,4.5,16,English Pale Mild Ale,12,Brooklyn Brewery,Brooklyn, NY,40,5.5
438,East India Pale Ale,566,6.8,47,English India Pale Ale (IPA),12,Brooklyn Brewery,Brooklyn, NY,40,5.5
438,Brooklyn Summer Ale (2011),328,4.5,16,English Pale Mild Ale,12,Brooklyn Brewery,Brooklyn, NY,40,5.5
438,Brooklyn Lager (16 oz.),66,5.2,23,American Amber / Red Lager,16,Brooklyn Brewery,Brooklyn, NY,40,5.5
438,Brooklyn Lager (12 oz.),65,5.2,23,American Amber / Red Lager,12,Brooklyn Brewery,Brooklyn, NY,40,5.5
439,Northern Hawk Owl Amber,1278,5.8,36,American Amber / Red Ale,12,The Right Brain Brewery,Traverse City, MI,29,6.05
439,CEO Stout,1277,5.9,41,American Stout,16,The Right Brain Brewery,Traverse City, MI,29,6.05
439,Will Power Pale Ale,1276,4.7,44,American Pale Ale (APA),16,The Right Brain Brewery,Traverse City, MI,29,6.05
440,Longboard Island Lager,1274,4.6,18,American Amber / Red Lager,24,Kona Brewing Company,Kona, HI,27,5.4
440,Longboard Island Lager,1220,4.6,18,American Amber / Red Lager,16,Kona Brewing Company,Kona, HI,27,5.4
440,Longboard Island Lager,1070,4.6,18,American Amber / Red Lager,12,Kona Brewing Company,Kona, HI,27,5.4
440,Longboard Island Lager,590,4.6,18,American Amber / Red Lager,12,Kona Brewing Company,Kona, HI,27,5.4
441,SNO White Ale,1273,4.8,16,Witbier,16,MillKing It Productions,Royal Oak, MI,29,6.05
441,BRIK Irish Red Ale,365,4.8,28,Irish Red Ale,16,MillKing It Productions,Royal Oak, MI,29,6.05
441,AXL Pale Ale,273,5.5,44,American Pale Ale (APA),16,MillKing It Productions,Royal Oak, MI,29,6.05
442,Rustic Red,1268,5.2,23,Irish Red Ale,16,Pateros Creek Brewing Company,Fort Collins, CO,36,6
442,Stimulator Pale Ale,697,5.3,48,American Pale Ale (APA),16,Pateros Creek Brewing Company,Fort Collins, CO,36,6
442,Old Town Ale,696,4.5,22,Kölsch,16,Pateros Creek Brewing Company,Fort Collins, CO,36,6
442,Car 21,695,4.4,28,English Bitter,16,Pateros Creek Brewing Company,Fort Collins, CO,36,6
442,Cache La Porter,694,5,24,American Porter,16,Pateros Creek Brewing Company,Fort Collins, CO,36,6
443,O'Fallon Pumpkin Beer,1264,5.5,24,Pumpkin Ale,12,O'Fallon Brewery,O'Fallon, MO,27,5.25
443,5 Day IPA,1258,6.1,66,American IPA,12,O'Fallon Brewery,O'Fallon, MO,27,5.25
443,O'Fallon Wheach,128,5.1,7,Fruit / Vegetable Beer,12,O'Fallon Brewery,O'Fallon, MO,27,5.25
444,Marble Pilsner,1262,4.7,34,German Pilsener,12,Marble Brewery,Albuquerque, NM,34,6.1
444,Marble India Pale Ale,845,6.2,67,American IPA,12,Marble Brewery,Albuquerque, NM,34,6.1
445,Jack Pine Savage,1257,5.3,43,American Pale Ale (APA),16,Big Wood Brewery,Vadnais Heights, MN,45,5.6
445,Forest Fire Imperial Smoked Rye,1256,9.9,85,Rye Beer,16,Big Wood Brewery,Vadnais Heights, MN,45,5.6
445,Bad Axe Imperial IPA,1255,9.8,76,American Double / Imperial IPA,16,Big Wood Brewery,Vadnais Heights, MN,45,5.6
445,Morning Wood,986,5.5,35,Oatmeal Stout,16,Big Wood Brewery,Vadnais Heights, MN,45,5.6
445,Bark Bite IPA,985,6.6,50,American IPA,16,Big Wood Brewery,Vadnais Heights, MN,45,5.6
446,Trail Maker Pale Ale,1251,6.5,44,American Pale Ale (APA),12,Howard Brewing Company,Lenoir, NC,31,5.7
446,Action Man Lager,1250,5.5,24,Vienna Lager,12,Howard Brewing Company,Lenoir, NC,31,5.7
447,Cranberry Blend,1246,4.9,NA,Cider,12,Downeast Cider House,Leominster, MA,31,5.4
447,Orignal Blend,977,5.1,NA,Cider,12,Downeast Cider House,Leominster, MA,31,5.4
448,Big Nose,1242,7.3,50,American IPA,12,Swamp Head Brewery,Gainesville, FL,35.5,5.55
448,Cotton Mouth,1241,5,10,Witbier,12,Swamp Head Brewery,Gainesville, FL,35.5,5.55
448,Stump Knocker Pale Ale,1240,5.6,35,American Pale Ale (APA),12,Swamp Head Brewery,Gainesville, FL,35.5,5.55
448,Midnight Oil,1239,5,38,Oatmeal Stout,12,Swamp Head Brewery,Gainesville, FL,35.5,5.55
448,Wild Night,1238,5.9,18,Cream Ale,12,Swamp Head Brewery,Gainesville, FL,35.5,5.55
449,Pit Stop Chocolate Porter,1237,3.7,34,American Porter,12,Mavericks Beer Company,Half Moon Bay, CA,40,5.8
449,Pace Setter Belgian Style Wit,1236,3.7,21,Witbier,12,Mavericks Beer Company,Half Moon Bay, CA,40,5.8
449,Back in the Saddle Rye Pale Ale,1047,3.7,53,American Pale Ale (APA),12,Mavericks Beer Company,Half Moon Bay, CA,40,5.8
450,Dodgy Knight Imperial IPA,1229,8,95,American Double / Imperial IPA,12,TailGate Beer,San Diego, CA,40,5.8
450,TailGate Saison,1164,5,28,Saison / Farmhouse Ale,12,TailGate Beer,San Diego, CA,40,5.8
450,TailGate IPA,663,5,44,American IPA,24,TailGate Beer,San Diego, CA,40,5.8
450,TailGate IPA,662,5,44,American IPA,12,TailGate Beer,San Diego, CA,40,5.8
450,TailGate Hefeweizen,623,4.9,28,Hefeweizen,24,TailGate Beer,San Diego, CA,40,5.8
450,Blacktop Blonde,622,5,19,American Blonde Ale,24,TailGate Beer,San Diego, CA,40,5.8
450,Blacktop Blonde,362,5,19,American Blonde Ale,12,TailGate Beer,San Diego, CA,40,5.8
450,TailGate Hefeweizen,361,4.9,28,Hefeweizen,12,TailGate Beer,San Diego, CA,40,5.8
451,Hoppy Bitch IPA,1227,6.3,67,American IPA,16,Northwest Brewing Company,Pacific, WA,38,5.55
451,Three Skulls Ale Pale Ale,1226,6.3,42,American Pale Ale (APA),16,Northwest Brewing Company,Pacific, WA,38,5.55
452,Dank IPA,1224,6.5,67,American IPA,16,Dad & Dude's Breweria,Aurora, CO,36,6
452,Dank IPA (2012),964,6.5,67,American IPA,16,Dad & Dude's Breweria,Aurora, CO,36,6
453,All American Blonde Ale,1219,5,20,American Blonde Ale,12,Centennial Beer Company,Edwards, CO,36,6
453,All American Red Ale,1218,5,36,American Amber / Red Ale,12,Centennial Beer Company,Edwards, CO,36,6
454,Chuli Stout,1213,5.9,55,Irish Dry Stout,12,Denali Brewing Company,Talkeetna, AK,33,5.6
454,Mother Ale,1159,5.6,46,American Blonde Ale,12,Denali Brewing Company,Talkeetna, AK,33,5.6
454,Twister Creek India Pale Ale,947,6.5,71,American IPA,12,Denali Brewing Company,Talkeetna, AK,33,5.6
454,Single Engine Red,929,5.8,46,Irish Red Ale,12,Denali Brewing Company,Talkeetna, AK,33,5.6
455,Mirror Pond Pale Ale,1210,5,40,American Pale Ale (APA),12,Deschutes Brewery,Bend, OR,40,5.6
456,Dam Lager,1207,4.5,23,American Amber / Red Lager,12,Sunken City Brewing Company,Hardy, VA,41,5.65
456,Red Clay IPA,1206,7,67,American IPA,12,Sunken City Brewing Company,Hardy, VA,41,5.65
457,Hips Don't Lie,1204,6.2,17,Hefeweizen,16,Lucette Brewing Company,Menominie, WI,24,5.2
457,Ride Again Pale Ale,1122,5.2,44,American Pale Ale (APA),16,Lucette Brewing Company,Menominie, WI,24,5.2
457,The Farmer's Daughter,700,4.8,20,American Blonde Ale,16,Lucette Brewing Company,Menominie, WI,24,5.2
458,Bomber Mountain Amber Ale (2013),1200,4.6,20,American Amber / Red Ale,12,The Black Tooth Brewing Company,Sheridan, WY,22,5
458,Indian Paintbrush IPA,1199,7,75,American IPA,12,The Black Tooth Brewing Company,Sheridan, WY,22,5
458,Saddle Bronc Brown Ale (2013),1198,4.8,16,English Brown Ale,12,The Black Tooth Brewing Company,Sheridan, WY,22,5
458,Wagon Box Wheat Beer,1197,5.9,15,American Pale Wheat Ale,12,The Black Tooth Brewing Company,Sheridan, WY,22,5
459,Skilak Scottish Ale,1193,5.8,26,Scottish Ale,12,Kenai River Brewing Company,Soldotna, AK,33,5.6
459,Peninsula Brewers Reserve (PBR),1187,5,15,American Blonde Ale,12,Kenai River Brewing Company,Soldotna, AK,33,5.6
459,Sunken Island IPA,349,6.8,67,American IPA,12,Kenai River Brewing Company,Soldotna, AK,33,5.6
459,Skilak Scottish Ale (2011),348,5.8,26,Scottish Ale,12,Kenai River Brewing Company,Soldotna, AK,33,5.6
460,River North White Ale,1180,5,16,Witbier,16,River North Brewery,Denver, CO,36,6
460,River North Ale,1179,5,36,American Amber / Red Ale,16,River North Brewery,Denver, CO,36,6
461,77 Fremont Select Spring Session IPA,1174,4,67,American IPA,12,Fremont Brewing Company,Seattle, WA,38,5.55
461,Fremont Organic Pale Ale,1116,4.5,44,American Pale Ale (APA),12,Fremont Brewing Company,Seattle, WA,38,5.55
461,Abominable Ale,994,8,54,English Strong Ale,12,Fremont Brewing Company,Seattle, WA,38,5.55
461,Harvest Ale,901,6.5,35,Saison / Farmhouse Ale,12,Fremont Brewing Company,Seattle, WA,38,5.55
461,Fremont Summer Ale,875,6.5,45,American Pale Ale (APA),12,Fremont Brewing Company,Seattle, WA,38,5.55
461,Universale Pale Ale,858,5.6,30,American Pale Ale (APA),12,Fremont Brewing Company,Seattle, WA,38,5.55
461,Interurban IPA,857,6.5,80,American IPA,12,Fremont Brewing Company,Seattle, WA,38,5.55
462,Mo's Gose,1172,5.2,10,Gose,16,Armstrong Brewing Company,South San Francisco, CA,40,5.8
463,Colorado Native,1165,5.5,26,American Amber / Red Lager,12,AC Golden Brewing Company,Golden, CO,36,6
463,Colorado Native (2011),431,5.5,26,American Amber / Red Lager,12,AC Golden Brewing Company,Golden, CO,36,6
464,La Frontera Premium IPA,1158,7.8,67,American IPA,12,Big Bend Brewing Company,Alpine, TX,33,5.5
464,Tejas Lager,1157,4.7,33,Czech Pilsener,12,Big Bend Brewing Company,Alpine, TX,33,5.5
464,Number 22 Porter,1156,6.4,31,American Porter,12,Big Bend Brewing Company,Alpine, TX,33,5.5
464,Big Bend Hefeweizen,1155,5.6,17,Hefeweizen,12,Big Bend Brewing Company,Alpine, TX,33,5.5
464,Terlingua Gold,1154,6,20,American Blonde Ale,12,Big Bend Brewing Company,Alpine, TX,33,5.5
465,Descender IPA,1109,7,70,American IPA,12,Good Life Brewing Company,Bend, OR,40,5.6
465,Sweet As Pacific Ale,1108,6,18,American Pale Wheat Ale,12,Good Life Brewing Company,Bend, OR,40,5.6
466,Nut Sack Imperial Brown Ale,1107,7,29,American Brown Ale,12,Engine 15 Brewing,Jacksonville Beach, FL,35.5,5.55
467,Pablo Beach Pale Ale,1106,5,30,American Pale Ale (APA),12,Green Room Brewing,Jacksonville, FL,35.5,5.55
468,Tampa Pale Ale,1096,5.5,44,American Pale Ale (APA),12,Brindle Dog Brewing Company,Tampa Bay, FL,35.5,5.55
468,Orange Grove Wheat Ale,1095,4.8,20,American Pale Wheat Ale,12,Brindle Dog Brewing Company,Tampa Bay, FL,35.5,5.55
469,Side Kick Kölsch,1087,5,21,Kölsch,12,Peace Tree Brewing Company,Knoxville, IA,25,5.55
470,RecreationAle,1082,4.7,42,American Pale Ale (APA),12,Terrapin Brewing Company,Athens, GA,38.5,5.5
471,Pete's ESP Lager (1998),1062,5.1,26,American Pale Lager,12,Pete's Brewing Company,San Antonio, TX,33,5.5
471,Pete's Wicked Summer Brew (1995),1061,4.7,20,American Pale Wheat Ale,12,Pete's Brewing Company,San Antonio, TX,33,5.5
471,Pete's Wicked Bohemian Pilsner (1997),1060,4.9,33,Czech Pilsener,12,Pete's Brewing Company,San Antonio, TX,33,5.5
471,Pete's Wicked Pale Ale (1997),1056,5.5,44,American Pale Ale (APA),12,Pete's Brewing Company,San Antonio, TX,33,5.5
471,Pete's Wicked Summer Brew (2002),1055,4.7,20,American Pale Wheat Ale,12,Pete's Brewing Company,San Antonio, TX,33,5.5
471,Pete's Wicked Summer Brew (1997),1054,4.7,20,American Pale Wheat Ale,12,Pete's Brewing Company,San Antonio, TX,33,5.5
471,Pete's Wicked Summer Brew (1996),1053,4.7,20,American Pale Wheat Ale,12,Pete's Brewing Company,San Antonio, TX,33,5.5
472,The Hole in Hadrian's Wall,1059,9.5,19,Scottish Ale,16,Okoboji Brewing Company,Spirit Lake, IA,25,5.55
472,33 Select Brown Ale,1058,6.5,26,American Brown Ale,16,Okoboji Brewing Company,Spirit Lake, IA,25,5.55
472,Midwest Charm Farmhouse Ale,603,6,29,Saison / Farmhouse Ale,16,Okoboji Brewing Company,Spirit Lake, IA,25,5.55
472,Boji Blue Pale Ale,602,5,45,American Pale Ale (APA),16,Okoboji Brewing Company,Spirit Lake, IA,25,5.55
472,Winter Games Select #32 Stout,601,5.7,26,American Stout,16,Okoboji Brewing Company,Spirit Lake, IA,25,5.55
472,Boji Beach Golden Rye Ale,600,5,23,Rye Beer,16,Okoboji Brewing Company,Spirit Lake, IA,25,5.55
473,South Ridge Amber Ale,1057,6,31,American Amber / Red Ale,16,Crystal Springs Brewing Company,Boulder, CO,36,6
473,Summertime Ale,681,5.2,23,Kölsch,16,Crystal Springs Brewing Company,Boulder, CO,36,6
474,Underachiever,1039,5,11,American Adjunct Lager,16,Engine House 9,Tacoma, WA,38,5.55
475,Big Island Shandy,1027,5,NA,Shandy,16,Tonka Beer Company,Minnetonka, MN,45,5.6
475,Preservation IPA,1026,6.8,67,American IPA,16,Tonka Beer Company,Minnetonka, MN,45,5.6
476,Watership Brown Ale,1021,7.2,55,American Brown Ale,12,Red Hare Brewing Company,Marietta, GA,38.5,5.5
476,Gangway IPA,938,6.2,55,American IPA,12,Red Hare Brewing Company,Marietta, GA,38.5,5.5
476,Long Day Lager,715,4.9,33,Czech Pilsener,12,Red Hare Brewing Company,Marietta, GA,38.5,5.5
477,Orange Wheat,1016,4.6,17,Fruit / Vegetable Beer,12,Hangar 24 Craft Brewery,Redlands, CA,40,5.8
477,Hangar 24 Helles Lager,1015,4.3,14,Munich Helles Lager,12,Hangar 24 Craft Brewery,Redlands, CA,40,5.8
478,Big Elm IPA,1003,7,67,American IPA,12,Big Elm Brewing,Sheffield, MA,31,5.4
478,Gerry Dog Stout,1002,6.5,41,American Stout,12,Big Elm Brewing,Sheffield, MA,31,5.4
478,413 Farmhouse Ale,1001,6,28,Saison / Farmhouse Ale,12,Big Elm Brewing,Sheffield, MA,31,5.4
479,Good People Pale Ale,1000,5.6,36,American Pale Ale (APA),12,Good People Brewing Company,Birmingham, AL,39.5,6
479,Snake Handler Double IPA,312,9.3,103,American Double / Imperial IPA,12,Good People Brewing Company,Birmingham, AL,39.5,6
479,Coffee Oatmeal Stout,311,6,54,Oatmeal Stout,12,Good People Brewing Company,Birmingham, AL,39.5,6
479,Good People IPA,309,6,64,American IPA,12,Good People Brewing Company,Birmingham, AL,39.5,6
479,Good People American Brown Ale,308,5.8,36,American Brown Ale,12,Good People Brewing Company,Birmingham, AL,39.5,6
480,Loose Cannon,990,7.2,45,American IPA,12,Heavy Seas Beer,Halethorpe, MD,30,5.8
480,AARGHtoberfest!,989,6,30,Märzen / Oktoberfest,12,Heavy Seas Beer,Halethorpe, MD,30,5.8
480,Davy Jones Lager,988,6,20,Cream Ale,12,Heavy Seas Beer,Halethorpe, MD,30,5.8
481,Face Down Brown Ale,973,5.7,29,American Brown Ale,12,Telluride Brewing Company,Telluride, CO,36,6
481,Tempter IPA,827,6.4,67,American IPA,12,Telluride Brewing Company,Telluride, CO,36,6
481,Bridal Veil Rye Pale Ale,589,5.5,44,American Pale Ale (APA),12,Telluride Brewing Company,Telluride, CO,36,6
482,Rude Parrot IPA,972,5.9,75,American IPA,16,7 Seas Brewing Company,Gig Harbor, WA,38,5.55
482,British Pale Ale (2010),866,5.4,30,English Pale Ale,16,7 Seas Brewing Company,Gig Harbor, WA,38,5.55
482,British Pale Ale,48,5.4,30,English Pale Ale,16,7 Seas Brewing Company,Gig Harbor, WA,38,5.55
482,Ballz Deep Double IPA,47,8.4,82,American Double / Imperial IPA,16,7 Seas Brewing Company,Gig Harbor, WA,38,5.55
483,Des Moines IPA,970,6.8,75,American IPA,16,Confluence Brewing Company,Des Moines, IA,25,5.55
483,Capital Gold Golden Lager,969,4.8,22,German Pilsener,16,Confluence Brewing Company,Des Moines, IA,25,5.55
483,Farmer John's Multi-Grain Ale,968,5.6,21,American Blonde Ale,16,Confluence Brewing Company,Des Moines, IA,25,5.55
484,Topcutter India Pale Ale,966,6.8,70,American IPA,12,Bale Breaker Brewing Company,Yakima, WA,38,5.55
484,Field 41 Pale Ale,965,4.4,38,American Pale Ale (APA),12,Bale Breaker Brewing Company,Yakima, WA,38,5.55
485,Manhattan Gold Lager (1990),963,4.9,23,American Amber / Red Lager,12,The Manhattan Brewing Company,New York, NY,40,5.5
486,Mac's Highlander Pale Ale (2000),962,5,44,American Pale Ale (APA),12,MacTarnahans Brewing Company,Portland, OR,40,5.6
486,Mac's Scottish Style Amber Ale (2000),961,5.1,32,American Amber / Red Ale,12,MacTarnahans Brewing Company,Portland, OR,40,5.6
487,Wisco Disco,953,5.1,31,American Amber / Red Ale,16,Stillmank Beer Company,Green Bay, WI,24,5.2
488,Long Hammer IPA,945,6.5,44,American IPA,16,Redhook Brewery,Woodinville, WA,38,5.55
488,Long Hammer IPA,583,6.5,44,American IPA,12,Redhook Brewery,Woodinville, WA,38,5.55
488,Copper Hook (2011),339,5.8,27,American Amber / Red Ale,12,Redhook Brewery,Woodinville, WA,38,5.55
489,Dock Street Amber Beer (1992),944,5.7,36,American Amber / Red Ale,12,Dock Street Brewery,Philadelphia, PA,31,5.7
490,Toxic Sludge,939,7,68,American Black Ale,16,Blue Point Brewing Company,Patchogue, NY,40,5.5
490,Blue Point White IPA,692,6,40,American White IPA,12,Blue Point Brewing Company,Patchogue, NY,40,5.5
490,Blue Point Summer Ale,667,4.4,16,American Blonde Ale,12,Blue Point Brewing Company,Patchogue, NY,40,5.5
490,Toasted Lager,665,5.5,28,Vienna Lager,12,Blue Point Brewing Company,Patchogue, NY,40,5.5
491,Loafin Bräu,936,5.5,34,Altbier,16,Tampa Bay Brewing Company,Tampa, FL,35.5,5.55
491,Old Elephant Foot IPA,544,7,80,American IPA,16,Tampa Bay Brewing Company,Tampa, FL,35.5,5.55
492,Deadicated Amber,924,5.4,27,American Amber / Red Ale,16,Devil's Canyon Brewery,Belmont, CA,40,5.8
492,Kaleidoscope Collaboration 2012,731,6.9,68,American Black Ale,16,Devil's Canyon Brewery,Belmont, CA,40,5.8
492,California Sunshine Rye IPA,730,7.1,85,American IPA,16,Devil's Canyon Brewery,Belmont, CA,40,5.8
492,Full Boar Scotch Ale,647,7.4,12,Scotch Ale / Wee Heavy,16,Devil's Canyon Brewery,Belmont, CA,40,5.8
493,Sunsplash Golden Ale (2004),922,4.5,20,American Blonde Ale,12,Stone Coast Brewing Company,Portland, ME,38,5.1
494,Northern Lights Amber Ale,921,5,15,American Amber / Red Ale,12,Broken Tooth Brewing Company,Anchorage, AK,33,5.6
494,Polar Pale Ale,920,5.2,17,American Pale Ale (APA),12,Broken Tooth Brewing Company,Anchorage, AK,33,5.6
494,Chugach Session Ale,919,4.8,20,Cream Ale,12,Broken Tooth Brewing Company,Anchorage, AK,33,5.6
494,Fairweather IPA,648,6.1,64,American IPA,12,Broken Tooth Brewing Company,Anchorage, AK,33,5.6
495,Frankenlou's IPA,918,7,105,American IPA,16,Seven Brides Brewery,Silverton, OR,40,5.6
495,Becky's Black Cat Porter,917,7,55,American Porter,16,Seven Brides Brewery,Silverton, OR,40,5.6
496,Green Head IPA,915,7.2,67,American IPA,12,Newburyport Brewing Company,Newburyport, MA,31,5.4
496,Plum Island Belgian White,914,5.4,16,Witbier,12,Newburyport Brewing Company,Newburyport, MA,31,5.4
496,Newburyport Pale Ale,913,5.5,44,American Pale Ale (APA),12,Newburyport Brewing Company,Newburyport, MA,31,5.4
497,Hop Abomination,881,6.6,100,American IPA,12,Dry Dock Brewing Company,Aurora, CO,36,6
497,Apricot Blonde,880,5.1,17,Fruit / Vegetable Beer,12,Dry Dock Brewing Company,Aurora, CO,36,6
497,Dry Dock Hefeweizen,872,4.3,12,Hefeweizen,12,Dry Dock Brewing Company,Aurora, CO,36,6
497,Dry Dock Amber Ale,871,5.8,49,American Amber / Red Ale,12,Dry Dock Brewing Company,Aurora, CO,36,6
498,THP White (2006),870,5.4,16,Witbier,12,Cans Bar and Canteen,Charlotte, NC,31,5.7
498,THP Amber (2006),869,5.7,36,American Amber / Red Ale,12,Cans Bar and Canteen,Charlotte, NC,31,5.7
498,THP Light (2006),868,5,20,American Blonde Ale,12,Cans Bar and Canteen,Charlotte, NC,31,5.7
498,THP Dark (2006),867,4.2,22,English Dark Mild Ale,12,Cans Bar and Canteen,Charlotte, NC,31,5.7
499,Special Amber,855,5,22,Vienna Lager,12,Sprecher Brewing Company,Glendale, WI,24,5.2
499,Special Amber,445,5,22,Vienna Lager,12,Sprecher Brewing Company,Glendale, WI,24,5.2
500,Mystical Stout,826,5.4,38,Irish Dry Stout,16,Wildwood Brewing Company,Stevensville, MT,35,5.45
500,Bodacious Bock,825,7.5,25,Bock,16,Wildwood Brewing Company,Stevensville, MT,35,5.45
500,Ambitious Lager,813,5,17,Munich Helles Lager,16,Wildwood Brewing Company,Stevensville, MT,35,5.45
501,Tonganoxie Honey Wheat,824,4.4,22,American Pale Wheat Ale,12,High Noon Saloon And Brewery,Leavenworth, KS,22,5
501,Oregon Trail Unfiltered Raspberry Wheat,616,4.5,14,Fruit / Vegetable Beer,12,High Noon Saloon And Brewery,Leavenworth, KS,22,5
501,Annie's Amber Ale,96,5.5,36,American Amber / Red Ale,12,High Noon Saloon And Brewery,Leavenworth, KS,22,5
502,Woodchuck Amber Hard Cider,822,5,NA,Cider,12,Woodchuck Hard Cider,Middlebury, VT,45,5.5
503,Sea Dog Wild Blueberry Wheat Ale,815,4.7,14,Fruit / Vegetable Beer,12,Sea Dog Brewing Company,Portland, ME,38,5.1
504,Gordon (2005),805,9.2,85,American Double / Imperial IPA,12,Oskar Blues Brewery,Lyons, CO,36,6
504,Ten Fidy Imperial Stout (2008),804,9.5,98,Russian Imperial Stout,12,Oskar Blues Brewery,Lyons, CO,36,6
504,Ten Fidy Imperial Stout (2007),803,9.9,98,Russian Imperial Stout,12,Oskar Blues Brewery,Lyons, CO,36,6
504,Old Chub (2008),787,8,35,Scottish Ale,12,Oskar Blues Brewery,Lyons, CO,36,6
504,Old Chub (2004),786,8,35,Scottish Ale,12,Oskar Blues Brewery,Lyons, CO,36,6
504,Old Chub (2003),785,8,35,Scottish Ale,12,Oskar Blues Brewery,Lyons, CO,36,6
504,Dale's Pale Ale (2008),745,6.5,65,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons, CO,36,6
504,Dale's Pale Ale (2006),744,6.5,65,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons, CO,36,6
504,Dale's Pale Ale (2004),743,6.5,65,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons, CO,36,6
504,Dale's Pale Ale (2003),742,6.5,65,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons, CO,36,6
504,Dale's Pale Ale (2002),741,6.5,65,American Pale Ale (APA),12,Oskar Blues Brewery,Lyons, CO,36,6
504,Leroy (2005),734,5.2,29,American Brown Ale,12,Oskar Blues Brewery,Lyons, CO,36,6
